Id,Title,Sub Title,Image,Type,Teaser,Content,Web Status,Admin Status,Department,Vendor,Variant Title,SKU,UPC Code,Cost of Good,Price,Compare Price,Has Inventory,Inventory Policy,Has Shipping,Tax Type,Weight,Security,SEO Title,SEO Description,Slug,Created At,Updated At
6c485070-8302-474b-ab9d-55c47d4fc2d1,Generation 8 Rosé 2022,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman_generation_8_rose_2022-1-1679919739106.png,Wine,Notes of wild strawberries and cranberries with a fresh finish. The Cinsaut is evident in the structure and texture. This Rosé is a wine with fantastic culinary appeal.,"<p><span class=""NormalTextRun SCXW78440285 BCX8"">Harvested </span><span class=""NormalTextRun SCXW78440285 BCX8"">with the sole intent to produce a </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW78440285 BCX8"">Ros&egrave;</span><span class=""NormalTextRun SCXW78440285 BCX8""> - </span><span class=""NormalTextRun SCXW78440285 BCX8"">the </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW78440285 BCX8"">Cinsaut</span><span class=""NormalTextRun SCXW78440285 BCX8""> is hand harvested and then </span><span class=""NormalTextRun SCXW78440285 BCX8"">vinified to the desired </span><span class=""NormalTextRun SCXW78440285 BCX8"">modest </span><span class=""NormalTextRun SCXW78440285 BCX8"">alcohol level and </span><span class=""NormalTextRun SCXW78440285 BCX8"">fresh, lively </span><span class=""NormalTextRun SCXW78440285 BCX8"">acidity. Limited skin contact results in the rosy hue. T<span class=""TextRun SCXW266678176 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW266678176 BCX8"">he grapes are pressed and then treated like</span><span class=""NormalTextRun SCXW266678176 BCX8""> a white wine to secure as much of the </span><span class=""NormalTextRun SCXW266678176 BCX8"">freshness</span><span class=""NormalTextRun SCXW266678176 BCX8""> as possible.</span></span><span class=""EOP SCXW266678176 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}"">&nbsp;</span></span></p>
<p><span class=""NormalTextRun SCXW78440285 BCX8""><span class=""EOP SCXW266678176 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW198787753 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW198787753 BCX8"">Rosy Pink. <span class=""NormalTextRun SCXW185149975 BCX8"">Hints of strawberries and fresh</span><span class=""NormalTextRun SCXW185149975 BCX8""> spring</span><span class=""NormalTextRun SCXW185149975 BCX8""> flowers. <span class=""NormalTextRun SCXW235428552 BCX8"">Notes of wild strawberries and cranberries with a fresh finish. The </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW235428552 BCX8"">Cinsaut</span> <span class=""NormalTextRun SCXW235428552 BCX8"">is evident in the</span><span class=""NormalTextRun SCXW235428552 BCX8""> structure and texture</span><span class=""NormalTextRun SCXW235428552 BCX8"">. This </span><span class=""NormalTextRun SCXW235428552 BCX8"">Ros</span><span class=""NormalTextRun SCXW235428552 BCX8"">&eacute;</span> <span class=""NormalTextRun SCXW235428552 BCX8"">is a wine </span><span class=""NormalTextRun SCXW235428552 BCX8"">with </span><span class=""NormalTextRun SCXW235428552 BCX8"">fantastic </span><span class=""NormalTextRun SCXW235428552 BCX8"">culinary appeal</span><span class=""NormalTextRun SCXW235428552 BCX8"">.&nbsp;</span></span></span></span></span></span></p>
<p><span class=""NormalTextRun SCXW78440285 BCX8""><span class=""EOP SCXW266678176 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW198787753 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW198787753 BCX8""><span class=""NormalTextRun SCXW185149975 BCX8""><span class=""NormalTextRun SCXW235428552 BCX8""><strong><span class=""TextRun SCXW71295828 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW71295828 BCX8"">VARIETAL:</span></span></strong> <span class=""TextRun SCXW71295828 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""none""><span class=""NormalTextRun SpellingErrorV2Themed SCXW71295828 BCX8"">Cinsaut.</span></span></span></span></span></span></span></span></p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2023/04/FactSheet_Generation8_Rose_2022-1.pdf"">Generation 8 Rose 2022 Tasting Note </a></p>",Not Available,Available,,,750ml,GENROS22,,19.40,100.00,,,Back Order,1,Wine,0,Public,Generation 8 Rosé 2022,"Harvested with the sole intent to produce a Ros&egrave; - the Cinsaut is hand harvested and then vinified to the desired modest alcohol level and fresh,...",generation-8-rose-2022,2023-03-27 14:22:44,2024-04-02 11:39:33
6ca02e41-82c6-4ec7-ad06-a92a5c3e753e,Glass of Chardonnay,Glass of Chard,,General Merchandise,,,Not Available,Available,,,Glass of chardonnay,glassofchard,,10.00,70.00,,,Back Order,1,General Merchandise,0.1,Public,Glass of Chardonnay,,glass-of-chardonnay,2024-01-31 15:03:03,2024-01-31 15:03:03
6cdf8fe5-c6a0-4a48-8975-1f27bab91aa9,Charcuterie platter,platter,,General Merchandise,,,Not Available,Available,,,charcuterie platter,CHACUTERIE_PLATTER,,127.00,250.00,,,Back Order,1,General Merchandise,2,Public,Charcuterie platter,,charcuterie-platter,2024-01-31 14:14:49,2024-03-19 11:25:43
6d58c575-c83f-4aa2-b84c-7625967c520f,Crispy baby squid,Crispy baby squid,,General Merchandise,,,Not Available,Available,,,Crispy baby squid,BABYSQUID,,53.00,125.00,,,Back Order,1,General Merchandise,0.3,Public,Crispy baby squid,,crispy-baby-squid,2024-01-31 14:12:27,2024-03-19 11:11:26
6d837668-16db-45ff-9df8-c2ac98ea3865,Nero Triplet,,https://images.commerce7.com/bosman-family-vineyards/images/original/nero-three-bottle-bx-1-1709282929095.jpg,Bundle,,,Available,Available,,,3 bottle selection,nerotriplet,,,1120.00,,,Back Order,,Not Taxable,0,Public,Nero Triplet,,nero-triplet,2024-02-28 16:58:44,2024-03-05 08:48:51
6f3b10f1-12c5-4646-a71d-28155adf2b38,Pinotage,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman_pinotage_2008_a-1712215705225.jpg,Wine,,,Available,Available,,,Pinotage 2008,PINO2008,,60.00,780.00,,,Back Order,1,Wine,0,Public,Pinotage,,pinotage-,2024-04-04 09:28:35,2024-04-04 11:26:00
71c909a7-1683-453a-adb1-665cf64c3f45,Optenhorst Magnum 2019,Optenhorst Magnum 2019,,Wine,,,Available,Available,,,1.5L magnum,OPTCHB19M,,100.00,850.00,,,Back Order,1,Wine,1,Public,Optenhorst Magnum 2019,,optenhorst-magnum-2019,2024-03-19 16:19:19,2024-03-19 16:19:19
72006954-8186-4c4c-ab78-6660065a5ef2,Ultimate 12,,https://images.commerce7.com/bosman-family-vineyards/images/original/1-1680007538157.jpg,Bundle,,,Available,Available,,,Ultimate 12,ULT12,,,2940.00,,,Back Order,,Not Taxable,0,Public,Ultimate 12,,ultimate-12,2023-03-28 14:46:06,2023-03-28 14:46:06
766bb9e6-41f1-4a47-b731-536aeb078c0c,Family Favourites 12 March 2024 Shipment,,,Bundle,,,Available,Available,,,12 bottle selection,FAMFAV12MAART,,,1700.00,,,Back Order,,Not Taxable,0,Public,Family Favourites 12 March 2024 Shipment,,family-favourites-12-march-2024-shipment-,2024-02-28 09:50:51,2024-02-28 09:50:51
7a8c1b4c-2a69-4a16-9782-34daacbc300b,Bosman Cabernet Sauvignon 2021,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-cabernet-sauvignon-2021-1712232553424.webp,Wine,"Elegant dark cherry, blackberry and concentrated plum aromas. Beautiful mouthfeel with a long fruit-crammed, persistent finish.","<p><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW141244999 BCX8"">&ldquo;</span><span class=""NormalTextRun SCXW141244999 BCX8"">My Grandfather </span><span class=""NormalTextRun SCXW141244999 BCX8"">always spoke of the s</span><span class=""NormalTextRun SCXW141244999 BCX8"">uccess he had with blending </span></span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW141244999 BCX8"">his </span></span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW141244999 BCX8"">wines, </span><span class=""NormalTextRun SCXW141244999 BCX8"">which was mainly Hermitage/</span><span class=""NormalTextRun SpellingErrorV2Themed SCXW141244999 BCX8"">Cinsaut</span></span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW141244999 BCX8"">,</span></span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW141244999 BCX8""> with the </span><span class=""NormalTextRun SCXW141244999 BCX8"">relatively new</span><span class=""NormalTextRun SCXW141244999 BCX8""> Cabernet Sauvignon from the </span><span class=""NormalTextRun SCXW141244999 BCX8"">&ldquo;</span><span class=""NormalTextRun SpellingErrorV2Themed SCXW141244999 BCX8"">Kabinet</span> <span class=""NormalTextRun SpellingErrorV2Themed SCXW141244999 BCX8"">blok</span><span class=""NormalTextRun SCXW141244999 BCX8"">&rdquo;</span><span class=""NormalTextRun SCXW141244999 BCX8"">. He was convinced that the quality of the Cabernet Sauvignon from the </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW141244999 BCX8"">Bovlei</span><span class=""NormalTextRun SCXW141244999 BCX8""> vineyards could lift the quality of the whole harvest</span><span class=""NormalTextRun SCXW141244999 BCX8"">&hellip;&rdquo;</span> </span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW141244999 BCX8"">CEO and 8</span></span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun Superscript SCXW141244999 BCX8"" data-fontsize=""10.5"">th</span></span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""> <span class=""NormalTextRun SCXW141244999 BCX8"">generation</span></span><span class=""TextRun SCXW141244999 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW141244999 BCX8""> Petrus Bosman on the heritage of Cabernet Sauvignon on the Bosman Adama farms.</span></span><span class=""EOP SCXW141244999 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}"">&nbsp;</span></p>
<p><span class=""EOP SCXW141244999 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW158691502 BCX8"">The soils</span><span class=""NormalTextRun SCXW158691502 BCX8""> in which the Cabernet</span> <span class=""NormalTextRun SCXW158691502 BCX8"">is planted</span> </span><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""none""><span class=""NormalTextRun SCXW158691502 BCX8"">are </span></span><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW158691502 BCX8"">well-drained, weathered granite that originate from the granite pluton of the </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW158691502 BCX8"">Groenberg</span><span class=""NormalTextRun SCXW158691502 BCX8""> Mount</span><span class=""NormalTextRun SCXW158691502 BCX8"">ain and surrounding hills. </span></span><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""none""><span class=""NormalTextRun SCXW158691502 BCX8"">These soils are</span><span class=""NormalTextRun SCXW158691502 BCX8""> different from the rest of the reg</span><span class=""NormalTextRun SCXW158691502 BCX8"">ion where soils are</span><span class=""NormalTextRun SCXW158691502 BCX8""> sandstone</span><span class=""NormalTextRun SCXW158691502 BCX8"">-based, creating a unique terroir which results in wines with </span></span><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW158691502 BCX8"">rich, </span><span class=""NormalTextRun SCXW158691502 BCX8"">succulent fruit characters and </span><span class=""NormalTextRun SCXW158691502 BCX8"">a </span><span class=""NormalTextRun SCXW158691502 BCX8"">touch of</span><span class=""NormalTextRun SCXW158691502 BCX8""> minerality</span><span class=""NormalTextRun SCXW158691502 BCX8"">.</span></span></span></p>
<p><span class=""EOP SCXW141244999 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW203837818 BCX8"">Elegant </span><span class=""NormalTextRun SCXW203837818 BCX8"">dark cherr</span><span class=""NormalTextRun SCXW203837818 BCX8"">y, </span><span class=""NormalTextRun SCXW203837818 BCX8"">blackberry</span><span class=""NormalTextRun SCXW203837818 BCX8""> and concentrated plum aromas. Slight pencil shaving notes. <span class=""NormalTextRun SCXW146103087 BCX8"">Beautiful mouthfeel with a long fruit</span><span class=""NormalTextRun SCXW146103087 BCX8"">-</span><span class=""NormalTextRun SCXW146103087 BCX8"">crammed, persistent finish. Tannins are </span><span class=""NormalTextRun SCXW146103087 BCX8"">subtle and accessible.</span></span></span></span></p>
<p><strong><span class=""EOP SCXW141244999 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW203837818 BCX8""><span class=""NormalTextRun SCXW146103087 BCX8"">VARIETAL:&nbsp;</span></span></span></span></strong><span class=""EOP SCXW141244999 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW203837818 BCX8""><span class=""NormalTextRun SCXW146103087 BCX8"">100% Cabernet Sauvignon.</span></span></span></span></p>
<p><span class=""EOP SCXW141244999 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW158691502 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW203837818 BCX8""><span class=""NormalTextRun SCXW146103087 BCX8""><a href=""https://bosmanwines.com/wp-content/uploads/2024/02/FactSheet_CabSauv_2021.pdf"">Bosman Cabernet Sauvignon 2021 Tasting Note</a></span></span></span></span></p>",Available,Available,,,750ml,BOSCAS21,,45.00,275.00,,,Back Order,1,Wine,0,Public,Bosman Cabernet Sauvignon 2021,"&ldquo;My Grandfather always spoke of the success he had with blending his wines, which was mainly Hermitage/Cinsaut, with the relatively new Cabernet...",bosman-cabernet-sauvignon-2021,2024-02-27 15:23:11,2024-04-04 14:11:24
7d03a279-4e65-4995-8b2f-3369769cca33,Adama White 2023,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-adama-white-2023-organic-1712232381789.webp,Wine,"Adama is an innovative white wine, a blend of two varietals that thrive in our local climate. It is an authentic rendition of elegant, modern winemaking, paying homage to the rich heritage of the families on the farm.","<p><span data-contrast=""auto"">The Chenin comes from a vineyard called Draai-Draai (&lsquo;turn-turn&rsquo; in English), as this site lies within a narrow valley and the tractor drivers really need dexterity to negotiate their winding route.</span><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:276}"">&nbsp;</span></p>
<p><span data-contrast=""auto"">The Grenache Blanc comes from higher elevations on decomposed granite soils which finishes the blend with brightness and clarity.</span><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:276}""> <span class=""NormalTextRun SCXW56960451 BCX8"">All of the</span><span class=""NormalTextRun SCXW56960451 BCX8""> Chenin was </span><span class=""NormalTextRun SCXW56960451 BCX8"">matured</span><span class=""NormalTextRun SCXW56960451 BCX8""> in French oak for 7 months of which 10% of the </span><span class=""NormalTextRun SCXW56960451 BCX8"">wood maturation was in</span><span class=""NormalTextRun SCXW56960451 BCX8""> new barriques. Just before bottling the blend</span><span class=""NormalTextRun SCXW56960451 BCX8""> is made up, differing every year depending on the strengths of the </span><span class=""NormalTextRun SCXW56960451 BCX8"">components</span><span class=""NormalTextRun SCXW56960451 BCX8"">.&nbsp;</span></span></p>
<p><span class=""NormalTextRun SCXW200579224 BCX8"">A crisp</span><span class=""NormalTextRun SCXW200579224 BCX8"">,</span><span class=""NormalTextRun SCXW200579224 BCX8""> golden yellow heart. <span class=""TextRun SCXW205345959 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW205345959 BCX8"">White nectarine and slight green pineapple aromas are supported by a mixture </span><span class=""NormalTextRun SCXW205345959 BCX8"">of pithiness, almond and a touch of butterscotch.</span></span><span class=""EOP SCXW205345959 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:276}"">&nbsp;</span><span class=""NormalTextRun SCXW3647936 BCX8"">Generous flavo</span><span class=""NormalTextRun SCXW3647936 BCX8"">u</span><span class=""NormalTextRun SCXW3647936 BCX8"">rs of stone fruit and marzipan develop in the glass whi</span><span class=""NormalTextRun SCXW3647936 BCX8"">le the finish is lively with mineral accents</span><span class=""NormalTextRun SCXW3647936 BCX8"">.</span></span></p>
<p><strong>Varietal:</strong> 85% Chenin Blanc and 15% Grenache Blanc.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",Available,Available,,,750ml,ADAWHT23,,45.00,200.00,,,Back Order,1,Wine,0,Public,Adama White 2023,"The Chenin comes from a vineyard called Draai-Draai (&lsquo;turn-turn&rsquo; in English), as this site lies within a narrow valley and the tractor drivers...",adama-white-2021,2023-03-27 13:49:14,2024-04-04 14:06:30
8260d81e-2478-4a3e-a037-ea76fa2d8098,Chicken satay,Chicken satay,,General Merchandise,,,Not Available,Available,,,Chicken satay,CHICKSATAY,,29.00,120.00,,,Back Order,,General Merchandise,0.1,Public,Chicken satay,,chicken-satay,2024-01-31 14:09:08,2024-01-31 14:09:08
83f8307a-0970-416d-bc1c-6dc3633cfaa5,SUNSET SOIRÉE AT BOSMAN,,https://images.commerce7.com/bosman-family-vineyards/images/original/whatsapp-image-2024-02-28-at-16-01-30_5e19c357-1709128912617.jpg,Event Ticket,Don't miss out on this unique experience!,"<p style=""text-align: left;""><strong>SUNSET SOIR&Eacute;E AT BOSMAN</strong></p>
<p><em>A celebratory gathering under the ancient oaks starting with a guided tasting of limited release wines, and older vintages from our vinoteque, with delicious, authentic food and live music.</em></p>
<p><em>&nbsp;</em><strong>DATE</strong>: Saturday | 16 March 2024</p>
<p><strong>TIME</strong>: 17h30 &ndash; 21h00</p>
<p><strong>PLACE</strong>: Bosman Family Vineyards, Lelienfontein farm, Wellington.</p>
<p><strong>PRICE</strong>: R895 pp</p>
<p><em>The price per person includes dinner, wine tasting and entertainment.</em></p>",Not Available,Available,,,Bosman Sunset Soiree Event Ticket,BOSSOIREE,,,895.00,,,Back Order,,General Merchandise,0,Public,SUNSET SOIRÉE AT BOSMAN,"SUNSET SOIR&Eacute;E AT BOSMAN
A celebratory gathering under the ancient oaks starting with a guided tasting of limited release wines, and older vintages...",-sunset-soir-e-at-bosman,2024-01-19 15:17:27,2024-03-13 16:29:33
87c7fdc0-592f-487f-99dd-c0d12395d955,nature trail,nature trail,,General Merchandise,,,Not Available,Available,,,nature trail,TRAILGROWN,,30.00,50.00,,,Back Order,,General Merchandise,0.1,Public,nature trail,,nature-trail,2024-03-20 11:05:12,2024-03-20 11:07:02
897055be-1762-4fad-86d1-ac70b665bd37,Americano,Americano,,General Merchandise,,,Not Available,Available,,,Doubl americano,AMEDOU,,10.00,30.00,,,Back Order,,General Merchandise,0.1,Public,Americano,,americano,2024-01-31 13:45:52,2024-03-19 11:11:07
8f9d6cc3-8249-4178-a324-51d4bf5fc36b,Pinotage 2008,,,Wine,,,Not Available,Available,,,750ml,PIN2008,,45.00,390.00,,,Back Order,1,Wine,0,Public,Pinotage 2008,,pinotage-2008,2024-02-26 16:15:44,2024-02-27 08:33:23
8fb34722-8d3e-4831-b426-e21773856392,Sparkling Water 1L,,,General Merchandise,,,Not Available,Available,,,WATER,sparklingwater,,10.00,30.00,,,Back Order,1,General Merchandise,0,Public,Sparkling Water 1L,,sparkling-water-1l-,2024-03-06 15:50:07,2024-03-06 15:50:07
93da43ba-3543-4884-abac-a4c0ed4e0ebc,Ultimate 6 December Shipment,,,Bundle,,,Available,Available,,,6 Bottle Selection,ULT6DEC,,,1470.00,,,Back Order,,Not Taxable,0,Public,Ultimate 6 December Shipment,,ultimate-6-december-shipment,2023-11-23 11:30:26,2023-11-23 11:30:26
9687c613-a8a7-4fdb-b2b4-ac45e7dee9f8,Appletiser White,,,General Merchandise,,,Not Available,Available,,,Beverage,APPLE_WHITE,,10.00,25.00,,,Back Order,1,General Merchandise,0,Public,Appletiser White,,appletiser-white-,2024-03-06 15:16:24,2024-04-02 12:04:48
9aa7128e-aa5b-4169-9d78-e451c0159aa2,Pear and roquefort salad,salad,,General Merchandise,,,Not Available,Available,,,Salad,PEARSAL,,38.00,100.00,,,Back Order,,General Merchandise,0.1,Public,Pear and roquefort salad,,pear-and-roquefort-salad,2024-01-31 14:03:15,2024-01-31 14:03:15
9d55ecba-c06f-438d-ba2e-7ebdd4359ef6,Generation 8 Chardonnay 2023,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-g8-chardonnay-2023-1-1709729414952.jpg,Wine,"Delicate nuances of ripe lemon and stone fruit which are balanced on the palate to form a wine with sumptuous, lingering finish. Medium bodied style with fruit sweetness ending with a clean, crisp aftertaste.","<p>The components of this wine are from different sites planted on decomposed granite in the Bovlei, parcels on schist on our farm close to Hermon. From young fruit-driven vineyards to older, more elegant ones, all are sensitively blended together for the best result.&nbsp;</p>
<p>Delicate nuances of ripe lemon and stone fruit which are balanced on the palate to form a wine with sumptuous, lingering finish. Medium bodied style with fruit sweetness ending with a clean, crisp aftertaste.</p>
<p>This is a multi-faceted food wine which will complement an array of dishes from ricotta topped with grilled tomatoes Caesar salad, to grilled fish and or poultry.</p>
<p><strong>VARIETAL:&nbsp;</strong>100% Charonnay.</p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2024/03/FactSheet_Generation8_Chardonnay.pdf"">Generation 8 Chardonnay 2023 Tasting Note </a></p>",Available,Available,,,750ml,GENCHA23,,45.00,100.00,,,Back Order,1,Wine,0,Public,Generation 8 Chardonnay 2023,"The components of this wine are from different sites planted on decomposed granite in the Bovlei, parcels on schist on our farm close to Hermon. From young...",generation-8-chardonnay-2023,2024-03-06 14:48:31,2024-04-04 14:58:08
9e373cb4-3012-4887-b660-6c7eeb973876,Rooibos Tea,Tea,,General Merchandise,,,Not Available,Available,,,Rooibos Tea,TEAROO,,15.00,30.00,,,Back Order,,General Merchandise,0.05,Public,Rooibos Tea,,ceylon-tea-duplicate,2024-03-19 11:33:39,2024-03-19 11:34:08
9eaad856-b2a0-427c-9217-096dd2da4485,NERO SINGLE,,https://images.commerce7.com/bosman-family-vineyards/images/original/img_4794-1709621912973.jpg,Wine,,,Available,Available,,,750ml,NEROSINGLE,,45.00,390.00,,,Back Order,1,Wine,0,Public,NERO SINGLE,,nero-single-,2024-03-05 08:58:13,2024-03-05 08:58:50
a10c8f69-b242-4662-a730-c818257a676f,Smoky Chorizo,Chorizo,,General Merchandise,,,Not Available,Available,,,Smoky chorizo,SMOKCHORIZ,,30.00,120.00,,,Back Order,,General Merchandise,0.1,Public,Smoky Chorizo,,smoky-chorizo,2024-01-31 14:19:50,2024-01-31 14:19:50
a2d09915-2a05-49c0-bbd1-39e5b9a88107,Tasting Room Voucher,,https://images.commerce7.com/bosman-family-vineyards/images/original/peartree_6-1696944709010.jpg,Gift Card,Voucher to the value of R200 of R7593.26,,Not Available,Available,,,Gift Voucher,GIFTVOUCHER,,7593.26,7593.26,,,Back Order,,Not Taxable,0,Public,Tasting Room Voucher,,tasting-room-voucher-,2023-10-10 15:32:52,2024-01-23 15:11:12
a37a9bce-8af3-4a1c-b989-029f8f1d08fc,Family Favourites 12 December Shipment,,,Bundle,,,Available,Available,,,12 bottle selection,FAMFAV12DEC,,,1700.00,,,Back Order,,Not Taxable,0,Public,Family Favourites 12 December Shipment,,family-favourites-12-december-shipment-,2023-11-23 11:28:34,2023-11-23 11:28:34
a5daee70-73c5-40b7-a956-c61e993c0933,Bosman Cabernet Sauvignon 2006,,,Wine,,,Not Available,Available,,,750ml,BOSCAS06,,45.00,325.00,,,Back Order,1,Wine,0,Public,Bosman Cabernet Sauvignon 2006,,bosman-cabernet-sauvignon-2006,2023-08-15 11:56:10,2023-08-15 12:11:54
a6e4e2a6-825e-42d0-8a6f-1646a0b8789b,Brownie,Brownie,,General Merchandise,,,Not Available,Available,,,brownie,SALTCARAMELBROWN,,20.00,75.00,,,Back Order,,General Merchandise,0.1,Public,Brownie,,brownie,2024-03-20 11:24:45,2024-03-20 11:24:45
a7ad5b56-b1c8-4a18-b166-d0e2a02017ef,Proteas from the farm,Proteas from the farm,,General Merchandise,,,Not Available,Available,,,Flowers from farm,OPEN_FLOWERS,,1.00,1.00,,,Back Order,1,General Merchandise,0.05,Public,Proteas from the farm,,proteas-from-the-farm,2024-03-20 11:00:13,2024-03-20 11:00:13
aa680927-7d17-4ebc-89ea-ace54d0f64f7,Kids Nuggets Chips,,,General Merchandise,,,Not Available,Available,,,FOOD,kidsnuggets,,30.00,50.00,,,Back Order,1,General Merchandise,0,Public,Kids Nuggets Chips,,kids-nuggets-chips,2024-03-06 16:00:57,2024-03-06 16:02:57
